istasyon_adi,lat,lon,brand,has_lpg,has_charge
ÇENGELKÖY,41.0519416,29.0520438,Petrol Ofisi,False,False
CENNET,40.9884716,28.7909033,Petrol Ofisi,False,False
CENNET PETROL OFISI,40.985933,28.783906,Petrol Ofisi,False,False
CEVIZLI PETROL OFISI,40.924066,29.151069,Petrol Ofisi,False,False
CEVIZLIBAĞ PETROL OFISI,41.0151811,28.9079361,Petrol Ofisi,False,False
ÇIRPICI PETROL OFİSİ,40.9952463,28.8950263,Petrol Ofisi,False,False
DEREYOLU PETROL OFİSİ,41.0274069,28.8473981,Petrol Ofisi,False,False
DES SANAYI,40.9993882,29.1817395,Petrol Ofisi,False,False
DOĞANCILI ŞILE PETROL OFISI,41.190722,29.447261,Petrol Ofisi,False,False
DOKUZ PALMIYELER PETROL OFISI,40.891255,29.177307,Petrol Ofisi,False,False
DUDULLU - PETROL OFİSİ,41.01655,29.177786,Petrol Ofisi,False,False
DUDULLU B PETROL OFİSİ,41.0181119,29.1716436,Petrol Ofisi,False,False
ELLİNCİYIL PETROL OFİSİ,41.0557732,28.8968121,Petrol Ofisi,False,False
ESENKENT PETROL OFİSİ,41.068704,28.6608346,Petrol Ofisi,False,False
ESENYALI PETROL OFISI,40.856063,29.291231,Petrol Ofisi,False,False
ESENYURT E-5 YANYOL PETROL OFISI,41.019662,28.631558,Petrol Ofisi,False,False
ESENYURT MEYDAN,41.0338468,28.6802134,Petrol Ofisi,False,False
ESENYURT PETROL OFISI,41.011544,28.679093,Petrol Ofisi,False,False
EYÜP,41.0391554,28.9173618,Petrol Ofisi,False,False
EYÜPSULTAN 2 PETROL OFISI,41.03876,28.922014,Petrol Ofisi,False,False
EYÜPSULTAN PETROL OFISI,41.037398,28.92561,Petrol Ofisi,False,False
FATIH,41.0178111,28.9508979,Petrol Ofisi,False,False
FATIH-PAZAR ALANI PETROL OFISI,41.018712,28.954762,Petrol Ofisi,False,False
FENERBAHÇE PETROL OFİSİ,40.9806527,29.0417068,Petrol Ofisi,False,False
FENERKÖY GÜNEY PETROL OFİSİ,41.131518,28.2298295,Petrol Ofisi,False,False
FENERKÖY KUZEY PETROL OFİSİ,41.1336929,28.2320731,Petrol Ofisi,False,False
FORMULA - 1,40.9357312,29.3611015,Petrol Ofisi,False,False
GAZI MAHALLESI,41.0951051,28.8957754,Petrol Ofisi,False,False
GAZIOSMANPAŞA PETROL OFISI,41.061816,28.902302,Petrol Ofisi,False,False
GIRNE MAHALLESI PETROL OFISI,40.938311,29.140858,Petrol Ofisi,False,False
GISBIR PETROL OFISI,40.847203,29.295471,Petrol Ofisi,False,False
GÖKÇEALI PETROL OFISI,41.197256,28.445671,Petrol Ofisi,False,False
GÖZTEPE (MINIBÜS CADDESI) PETROL OFISI,40.981417,29.068694,Petrol Ofisi,False,False
GÜLSUYU,40.9202872,29.1476691,Petrol Ofisi,False,False
GÜLTEPE,41.07879,29.0029127,Petrol Ofisi,False,False
GÜMRÜKYOLU,41.0294188,28.7957198,Petrol Ofisi,False,False
GÜNEŞLI,41.0448778,28.8229635,Petrol Ofisi,False,False
GÜNEŞLI METRO,41.0309909,28.8147186,Petrol Ofisi,False,False
GÜNEŞLI PETROL OFISI,41.034454,28.833306,Petrol Ofisi,False,False
GÜNEŞTEPE PETROL OFISI,41.029724,28.866926,Petrol Ofisi,False,False
GÜNGÖREN MERKEZ,41.0298158,28.8635259,Petrol Ofisi,False,False
GÜRPINAR,41.0010088,28.618197,Petrol Ofisi,False,False
GÜZELCE PETROL OFISI,41.01797,28.482525,Petrol Ofisi,False,False
HABIPLER MERKEZ,41.1297303,28.8377966,Petrol Ofisi,False,False
HADIMKÖY GIŞELER PETROL OFISI,41.079439,28.625867,Petrol Ofisi,False,False
HADIMKÖY YOLU PETROL OFİSİ,41.091506,28.634699,Petrol Ofisi,False,False
HALICIOĞLU PETROL OFISI,41.043762,28.947949,Petrol Ofisi,False,False
HALKALI,41.0366969,28.7970479,Petrol Ofisi,False,False
HALKALI İSTASYON PETROL OFISI,41.014709,28.768165,Petrol Ofisi,False,False
HALKALI PETROL OFİSİ,41.034756,28.766857,Petrol Ofisi,False,False
HANÇER,41.0501878,28.8591007,Petrol Ofisi,False,False
HEKIMSUYU PETROL OFISI,41.083836,28.90909,Petrol Ofisi,False,False
İKITELLI PETROL OFISI,41.067942,28.810967,Petrol Ofisi,False,False
ISPARTAKULE,41.0568949,28.7281147,Petrol Ofisi,False,False
ISPARTAKULE PETROL OFİSİ,41.070265,28.699912,Petrol Ofisi,False,False
İSTANBUL PARK PETROL OFISI,40.942852,29.373621,Petrol Ofisi,False,False
İSTINYE SAHIL PETROL OFISI,41.114164,29.059939,Petrol Ofisi,False,False
KAĞITHANE,41.0755161,28.9698134,Petrol Ofisi,False,False
KAĞITHANE MERKEZ PETROL OFİSİ,41.0785656,28.9722905,Petrol Ofisi,False,False
KAĞITHANE PETROL OFISI,41.081047,28.986978,Petrol Ofisi,False,False
KAMILOBA,41.0377822,28.4372895,Petrol Ofisi,False,False
KAMILOBA PETROL OFISI,41.040221,28.428392,Petrol Ofisi,False,False
KARTAL PETROL OFISI,40.889484,29.206993,Petrol Ofisi,False,False
KARTAL-M,40.8966655,29.2034796,Petrol Ofisi,False,False
KAVAKLI PETROL OFISI,40.9835529,28.644016,Petrol Ofisi,False,False
KAYAŞEHIR PETROL OFISI,41.120677,28.782443,Petrol Ofisi,False,False
KAYIŞDAĞI,40.979399,29.1274414,Petrol Ofisi,False,False
KAYIŞDAĞI PETROL OFISI,40.988467,29.145544,Petrol Ofisi,False,False
KEMERBURGAZ PETROL OFISI,41.179075,28.883799,Petrol Ofisi,False,False
KESTANELIK PETROL OFISI,41.227533,28.491646,Petrol Ofisi,False,False
KINALI PETROL OFISI,41.071143,28.113734,Petrol Ofisi,False,False
KIRAÇ PETROL OFİSİ,41.030704,28.6625247,Petrol Ofisi,False,False
KIREÇBURNU SAHIL PETROL OFISI,41.151455,29.042584,Petrol Ofisi,False,False
KIZILELMA PETROL OFİSİ,41.0070733,28.936729,Petrol Ofisi,False,False
KIZTASI,41.0164245,28.9492874,Petrol Ofisi,False,False
KOCASINAN,41.0142251,28.842153,Petrol Ofisi,False,False
KOCASINAN YOLU,41.0138331,28.8259715,Petrol Ofisi,False,False
KÜÇÜKÇEKMECE İKITELLI PETROL OFISI,41.048961,28.799747,Petrol Ofisi,False,False
KÜÇÜKKÖY PETROL OFISI,41.078736,28.895682,Petrol Ofisi,False,False
KÜÇÜKYALI E-5 PETROL OFISI,40.947893,29.123485,Petrol Ofisi,False,False
KUMBURGAZ,41.0284262,28.4598765,Petrol Ofisi,False,False
KURTKÖY PETROL OFİSİ,40.91489,29.303537,Petrol Ofisi,False,False
LEVENT,41.0738706,29.0158598,Petrol Ofisi,False,False
LEVENT PETROL OFISI,41.093603,29.004532,Petrol Ofisi,False,False
LIBADIYE PETROL OFISI,41.011423,29.0751,Petrol Ofisi,False,False
MAHMUTBEY MERKEZ,41.0567636,28.830397,Petrol Ofisi,False,False
MASLAK PETROL OFİSİ,41.1085454,29.0232545,Petrol Ofisi,False,False
MATBAACILAR SITESI PETROL OFISI,41.028386,28.916808,Petrol Ofisi,False,False
MERDIVENKÖY E-5 PETROL OFISI,40.9898418,29.081952,Petrol Ofisi,False,False
MERTER,41.0047306,28.8923764,Petrol Ofisi,False,False
METRIS YOLU,41.0561628,28.87574,Petrol Ofisi,False,False
MİMAROBA - PETROL OFİSİ,41.00788,28.537681,Petrol Ofisi,False,False
MIMARSINAN M,41.0183935,28.5639676,Petrol Ofisi,False,False
MIMARSINAN PETROL OFISI,41.020255,28.559563,Petrol Ofisi,False,False
MITHATPAŞA PETROL OFISI,41.022813,29.109534,Petrol Ofisi,False,False
NATO YOLU PETROL OFISI,41.049259,29.076685,Petrol Ofisi,False,False
NUHKUYUSU PETROL OFİSİ,41.0165411,29.0301578,Petrol Ofisi,False,False
OLIMPIYAT,41.1040241,28.7832412,Petrol Ofisi,False,False
ORHANLI MERKEZ,40.8939174,29.3551337,Petrol Ofisi,False,False
OTOGAR GÜNEY PETROL OFISI,41.036369,28.893665,Petrol Ofisi,False,False
OTOGAR KUZEY PETROL OFISI,41.042687,28.895807,Petrol Ofisi,False,False
OVAYENICE PETROL OFISI,41.104459,28.424854,Petrol Ofisi,False,False
PAŞAKÖY PETROL OFISI,41.043665,29.278974,Petrol Ofisi,False,False
PENDİK - FEVZI ÇAKMAK PETROL OFISI,40.891041,29.26305,Petrol Ofisi,False,False
PENDIK E-5 PETROL OFISI,40.880862,29.250001,Petrol Ofisi,False,False
PENDİK SAHİL PETROL OFİSİ,40.868133,29.266125,Petrol Ofisi,False,False
PENDIK TERSANE,40.8645628,29.2713758,Petrol Ofisi,False,False
PENDIK-M,40.885077,29.235404,Petrol Ofisi,False,False
PETROL OFİSİ SAMANDIRA GÜNEY,40.988113,29.193626,Petrol Ofisi,False,False
PETROL OFİSİ SAMANDIRA KUZEY,40.988603,29.193816,Petrol Ofisi,False,False
PİRİNÇÇİ PETROL OFİSİ,41.135344,28.810751,Petrol Ofisi,False,False
PIYALEPAŞA 1 PETROL OFISI,41.047702,28.968375,Petrol Ofisi,False,False
PIYALEPAŞA 2 PETROL OFISI,41.041784,28.966715,Petrol Ofisi,False,False
SAKLI VADI PETROL OFISI,41.002182,28.882776,Petrol Ofisi,False,False
SAMANDIRA,40.9916605,29.2236738,Petrol Ofisi,False,False
SANCAK PETROL OFISI,40.985751,29.20078,Petrol Ofisi,False,False
SANCAKTEPE PETROL OFISI,41.012361,29.207194,Petrol Ofisi,False,False
SARIGAZI PETROL OFISI,41.008316,29.201523,Petrol Ofisi,False,False
SARIGAZİ PETROL OFİSİ,41.0097611,29.2108706,Petrol Ofisi,False,False
SARITAŞ,40.9663969,29.2165082,Petrol Ofisi,False,False
SARIYER SAHIL PETROL OFISI,41.166217,29.056441,Petrol Ofisi,False,False
SEFAKÖY,41.0129545,28.7918429,Petrol Ofisi,False,False
SEFAKÖY PETROL OFİSİ,41.010063,28.794242,Petrol Ofisi,False,False
SELIMPAŞA,41.0643889,28.320756,Petrol Ofisi,False,False
SELIMPAŞA GÜNEY PETROL OFISI,41.08357,28.368288,Petrol Ofisi,False,False
SELIMPAŞA KUZEY PETROL OFISI,41.083568,28.370806,Petrol Ofisi,False,False
SEMIZKUM,41.0752369,28.1329057,Petrol Ofisi,False,False
ŞILE YOLU,41.0249123,29.2256022,Petrol Ofisi,False,False
ŞILE-1,41.1611216,29.5902895,Petrol Ofisi,False,False
SILIVRI,41.076949,28.2464308,Petrol Ofisi,False,False
SİLİVRİ - ÇELTIK PETROL OFISI,41.107391,28.111972,Petrol Ofisi,False,False
SILIVRI E-5 CUMHURIYET MAHALLESI 1 PETRO,41.07126,28.27666,Petrol Ofisi,False,False
SILIVRI E-5 MIMARSINAN MAHALLESI 2 PETRO,41.080028,28.20687,Petrol Ofisi,False,False
SILIVRI E-5 SELIMPAŞA MAHALLESI PETROL O,41.065085,28.320947,Petrol Ofisi,False,False
SILIVRI E-5 YANYOL 3 PETROL OFISI,41.074504,28.261916,Petrol Ofisi,False,False
ŞIRINEVLER,41.0206807,28.84031,Petrol Ofisi,False,False
SOĞANLIK-M,40.9107895,29.1990838,Petrol Ofisi,False,False
SULTANBEYLI,40.9650798,29.2720533,Petrol Ofisi,False,False
SULTANÇIFTLIĞI MEYDAN PETROL OFISI,41.104118,28.861772,Petrol Ofisi,False,False
SULTANÇIFTLIĞI PETROL OFISI,41.09496,28.86338,Petrol Ofisi,False,False
SULTANGAZI PETROL OFISI,41.086999,28.868912,Petrol Ofisi,False,False
TAKSIM,41.0413885,28.9796947,Petrol Ofisi,False,False
TAVUKÇUYOLU PETROL OFISI,41.005656,29.146304,Petrol Ofisi,False,False
TAYAKADIN,41.2648753,28.6864434,Petrol Ofisi,False,False
TEKSTILKENT PETROL OFISI,41.07138,28.8679,Petrol Ofisi,False,False
TEPECIK,41.0196898,28.5637489,Petrol Ofisi,False,False
TEPEÜSTÜ YOLU,41.0160347,29.1503877,Petrol Ofisi,False,False
TERAZIDERE,41.0278981,28.9084474,Petrol Ofisi,False,False
TOPÇULAR,41.0462242,28.9155053,Petrol Ofisi,False,False
TÜYAP PETROL OFISI,41.04072,28.626301,Petrol Ofisi,False,False
TUZLA ÇAYIRLAR PETROL OFISI,40.908486,29.360882,Petrol Ofisi,False,False
ÜSKÜDAR PAŞALIMANI PETROL OFISI,41.028875,29.017423,Petrol Ofisi,False,False
ÜSKÜDAR PETROL OFISI,41.00675,29.02533,Petrol Ofisi,False,False
VELIBABA PETROL OFISI,40.906911,29.252751,Petrol Ofisi,False,False
VELİEFENDİ PETROL OFİSİ,40.9881152,28.8841032,Petrol Ofisi,False,False
YAKUPLU - 2 PETROL OFİSİ,41.004731,28.664457,Petrol Ofisi,False,False
YAKUPLU PETROL OFISI,40.988842,28.667709,Petrol Ofisi,False,False
YASSIÖREN PETROL OFİSİ,41.231686,28.599493,Petrol Ofisi,False,False
YAVUZ PETROL OFİSİ,41.0500735,28.8993558,Petrol Ofisi,False,False
YAVUZ SELIM,41.0420757,28.8510757,Petrol Ofisi,False,False
YAVUZ SULTAN SELIM PETROL OFISI,41.101372,29.289956,Petrol Ofisi,False,False
YAYALAR,40.8931713,29.272218,Petrol Ofisi,False,False
YEDIKULE,40.9912693,28.9195142,Petrol Ofisi,False,False
YENIBOSNA 1 PETROL OFISI,41.011736,28.817989,Petrol Ofisi,False,False
YENİBOSNA PETROL OFİSİ,41.009834,28.831032,Petrol Ofisi,False,False
YENIDOĞAN PETROL OFISI,41.013695,29.245984,Petrol Ofisi,False,False
YEŞILBAĞLAR PETROL OFİSİ,40.894386,29.228548,Petrol Ofisi,False,False
YILDIZTABYA PETROL OFISI,41.065759,28.933568,Petrol Ofisi,False,False
YÜZYIL PETROL OFISI,41.056213,28.852638,Petrol Ofisi,False,False
ZEKERİYAKÖY PETROL OFİSİ,41.191402,29.0369973,Petrol Ofisi,False,False
ZEYTİNBURNU PETROL OFİSİ,40.9822217,28.8940994,Petrol Ofisi,False,False
ZİVERBEY PETROL OFİSİ,40.989396,29.042106,Petrol Ofisi,False,False
ZÜMRÜTEVLER (FUAYE) PETROL OFISI,40.950559,29.163083,Petrol Ofisi,False,False
ADIYAMAN 1,37.7347804,38.2163327,Petrol Ofisi,False,False
ADIYAMAN MERKEZ,37.762723,38.2595368,Petrol Ofisi,False,False
BESNI MERKEZ PETROL OFISI,37.6845901,37.8246143,Petrol Ofisi,False,False
GÖLBAŞI ADIYAMAN,37.7848407,37.6444307,Petrol Ofisi,False,False
GÖLBAŞI MALATYA YOLU 1 PETROL OFISI,37.752107,37.586115,Petrol Ofisi,False,False
GÖLBAŞI MALATYA YOLU 2 PETROL OFISI,37.816799,37.680808,Petrol Ofisi,False,False
GÖLBAŞI MERKEZ PETROL OFİSİ,37.770756,37.60745,Petrol Ofisi,False,False
HARMANARDI PETROL OFISI,37.701589,37.899397,Petrol Ofisi,False,False
HISNİ MANSUR PETROL OFİSİ,37.767415,38.248186,Petrol Ofisi,False,False
KAHTA MERKEZ PETROL OFİSİ,37.784169,38.630008,Petrol Ofisi,False,False
KAHTA ORTANCA MEVKII PETROL OFISI,37.784567,38.585631,Petrol Ofisi,False,False
KARŞIYAKA PETROL OFİSİ,37.787845,38.614509,Petrol Ofisi,False,False
MERKEZ PETROL OFISI,37.7610774,38.264086,Petrol Ofisi,False,False
PERRE ANTİK PETROL OFİSİ,37.785599,38.299848,Petrol Ofisi,False,False
URFA YOLU KAVŞAĞI PETROL OFISI,37.712872,38.136101,Petrol Ofisi,False,False
AFŞAR KÖYÜ PETROL OFISI,38.137388,30.97596,Petrol Ofisi,False,False
ATABEY PETROL OFISI,37.942822,30.634215,Petrol Ofisi,False,False
BAĞKONAK PETROL OFISI,38.194248,31.241834,Petrol Ofisi,False,False
BÜYÜKKABACA PETROL OFISI,38.170538,30.646814,Petrol Ofisi,False,False
EĞİRDİR - KÖPRÜBAŞI PETROL OFISI,37.841506,30.866919,Petrol Ofisi,False,False
EĞIRDIR GIRIŞ PETROL OFISI,37.869567,30.804228,Petrol Ofisi,False,False
EĞIRDIR PETROL OFISI,37.853831,30.854011,Petrol Ofisi,False,False
EĞİRDİR YOLU PETROL OFİSİ,37.810268,30.588094,Petrol Ofisi,False,False
GELENDOST MERKEZ PETROL OFISI,38.115165,31.010111,Petrol Ofisi,False,False
ISPARTA KONYA YOLU PETROL OFISI,38.1083239,31.0212873,Petrol Ofisi,False,False
ISPARTA MERKEZ 1 PETROL OFISI,37.761265,30.584341,Petrol Ofisi,False,False
ISPARTA MERKEZ 2 PETROL OFISI,37.761397,30.588322,Petrol Ofisi,False,False
ISPARTA MERKEZ 3 PETROL OFISI,37.775818,30.547397,Petrol Ofisi,False,False
KARA PETROL NAKLİYAT İNŞAAT TURİZM HAYV. GIDA SANAYİ VE TİCA,37.877267,30.426778,Petrol Ofisi,False,False
KARAAĞAÇ,37.7751621,30.5612804,Petrol Ofisi,False,False
KARDEŞLIK YOLU PETROL OFISI,37.774848,30.512211,Petrol Ofisi,False,False
KEÇIBORLU,37.9098624,30.312159,Petrol Ofisi,False,False
KEÇIBORLU 1 PETROL OFISI,37.906102,30.321248,Petrol Ofisi,False,False
KULEÖNÜ PETROL OFISI,37.8461,30.6109,Petrol Ofisi,False,False
ŞARKIKARAAĞAÇ,38.1023699,31.3439082,Petrol Ofisi,False,False
ŞARKIKARAAĞAÇ PETROL OFSI,38.009692,31.471974,Petrol Ofisi,False,False
SENIRCE PETROL OFSI,37.88499,30.506485,Petrol Ofisi,False,False
SENIRKENT PETROL OFSI,38.106728,30.540146,Petrol Ofisi,False,False
SÜTÇÜLER PETROL OFİSİ,37.519685,30.964477,Petrol Ofisi,False,False
YALVAÇ PETROL OFSI,38.288399,31.177429,Petrol Ofisi,False,False
YASSIÖREN PETROL OFISI,38.101975,30.614136,Petrol Ofisi,False,False
YENIŞARBADEMLI PETROL OFSI,37.728461,31.410784,Petrol Ofisi,False,False
AFYON,38.7532201,30.5428624,Petrol Ofisi,False,False
AFYON - ÇAY PETROL OFISI,38.595,30.984444,Petrol Ofisi,False,False
AFYON - ERENLER PETROL OFISI,38.798261,30.539159,Petrol Ofisi,False,False
AFYON ORGANIZE,38.7850183,30.5625689,Petrol Ofisi,False,False
AFYON SANAYI PETROL OFISI,38.7778978,30.5936746,Petrol Ofisi,False,False
AFYON YOLU PETROL OFISI,39.102653,31.158275,Petrol Ofisi,False,False
AFYONKARAHİSAR - SANAYI PETROL OFISI,38.781532,30.599676,Petrol Ofisi,False,False
AFYONYOLU,38.7940462,30.6144535,Petrol Ofisi,False,False
AKGÜN PETROL OFISI,38.1085209,30.2188166,Petrol Ofisi,False,False
AKÖREN,38.7823344,30.3751855,Petrol Ofisi,False,False
ATIK YEŞILYURT,38.1289315,30.1946142,Petrol Ofisi,False,False
BAŞMAKÇI PETROL OFISI,37.90144,30.00064,Petrol Ofisi,False,False
BAYRAMGAZI PETROL OFISI,38.901534,30.381429,Petrol Ofisi,False,False
BOLVADIN PETROL OFISI,38.701411,31.048218,Petrol Ofisi,False,False
ÇAY,38.5966951,30.9976043,Petrol Ofisi,False,False
CUMHİRİYET TESİSLERİ PETROL OFİSİ,38.794807,30.388876,Petrol Ofisi,False,False
DAVULGA PETROL OFISI,38.990529,31.391876,Petrol Ofisi,False,False
DAZKIRI PETROL OFISI,37.918568,29.864808,Petrol Ofisi,False,False
DIKICI,38.0202798,30.181485,Petrol Ofisi,False,False
DINAR 2,38.0603897,30.1577933,Petrol Ofisi,False,False
DİNAR PETROL OFİSİ,38.085676,30.253243,Petrol Ofisi,False,False
DIŞLI PETROL OFISI,38.791148,31.044364,Petrol Ofisi,False,False
EKIZCE PETROL OFISI,39.037568,31.26108,Petrol Ofisi,False,False
EMİRDAĞ - YENIKÖY PETROL OFISI,39.067212,31.493012,Petrol Ofisi,False,False
EMIRDAĞ PETROL OFISI,39.026813,31.15689,Petrol Ofisi,False,False
ERKMEN,38.7803087,30.4886355,Petrol Ofisi,False,False
ERKMEN PETROL OFISI,38.7818962,30.4824402,Petrol Ofisi,False,False
FETHIBEY PETROL OFISI,38.85151,30.498702,Petrol Ofisi,False,False
GÜNEY KÖYÜ PETROL OFİSİ,38.793181,30.083878,Petrol Ofisi,False,False
HAYDARLI PETROL OFISI,38.256989,30.380381,Petrol Ofisi,False,False
HÜDAI PETROL OFISI,38.435005,30.248559,Petrol Ofisi,False,False
İSCEHISAR,38.8116949,30.6806637,Petrol Ofisi,False,False
İSCEHISAR PETROL OFISI,38.853816,30.758864,Petrol Ofisi,False,False
KOCATEPE,38.7742138,30.5077818,Petrol Ofisi,False,False
KÜYAHYA YOLU PETROL OFİSİ,38.901125,30.380399,Petrol Ofisi,False,False
ÖZDILEK,38.7915162,30.4536503,Petrol Ofisi,False,False
SANDIKLI PETROL OFISI,38.461071,30.260686,Petrol Ofisi,False,False
SINANPAŞA PETROL OFISI,38.651571,30.317462,Petrol Ofisi,False,False
SINANPAŞA TAŞOLUK PETROL OFISI,38.634025,30.299158,Petrol Ofisi,False,False
ŞUHUT PETROL OFISI,38.542427,30.557421,Petrol Ofisi,False,False
SULTANDAĞI PETROL OFISI,38.551642,31.229895,Petrol Ofisi,False,False
TEPEALTI,38.4351337,30.2498992,Petrol Ofisi,False,False
TINAZTEPE,38.7454301,30.3553578,Petrol Ofisi,False,False
TOKLUCAK PETROL OFISI,39.047969,31.455857,Petrol Ofisi,False,False
YILDIZTEPE PETROL OFISI,39.02036,31.150874,Petrol Ofisi,False,False
AĞAÇKÖY PETROL OFİSİ,39.358535,30.056465,Petrol Ofisi,False,False
ALTINTAŞ PETROL OFISI,39.057065,30.108473,Petrol Ofisi,False,False
ÇAVDARHISAR PETROL OFISI,39.205472,29.635773,Petrol Ofisi,False,False
DEVA AKARYAKIT,39.4084528,30.0235178,Petrol Ofisi,False,False
DUMLUPINAR PETROL OFISI,38.847069,29.967463,Petrol Ofisi,False,False
EMET 1 PETROL OFISI,39.342639,29.264349,Petrol Ofisi,False,False
EMET 2 PETROL OFISI,39.339688,29.270351,Petrol Ofisi,False,False
GEDİZ PETROL OFİSİ,38.989565,29.398751,Petrol Ofisi,False,False
HASBAHÇE,39.4131741,30.0104314,Petrol Ofisi,False,False
HISARCIK PETROL OFISI,39.266012,29.227228,Petrol Ofisi,False,False
KILER,39.4363601,29.9986118,Petrol Ofisi,False,False
KÜTAHYA,39.4562263,29.9337769,Petrol Ofisi,False,False
KÜTAHYA  -2,39.4563576,29.9347475,Petrol Ofisi,False,False
KÜTAHYA GIRIŞI PETROL OFISI,39.3775,30.0535,Petrol Ofisi,False,False
KÜTAHYA OTOGAR PETROL OFİSİ,39.44297,30.00705,Petrol Ofisi,False,False
KÜTAHYA SANAYI,39.4309103,29.9719601,Petrol Ofisi,False,False
KÜTAHYA SANAYİ PETROL OFİSİ,39.438511,29.965679,Petrol Ofisi,False,False
KÜTAHYA YOLU PETROL OFISI,39.494095,30.034587,Petrol Ofisi,False,False
MENDERES,39.5361709,29.5617476,Petrol Ofisi,False,False
SIMAV,39.0929734,28.9629412,Petrol Ofisi,False,False
SIMAV PETROL OFISI,39.0928973,28.9826232,Petrol Ofisi,False,False
TARHANLAR,39.5407675,29.5349187,Petrol Ofisi,False,False
TAVŞANLI PETROL OFISI,39.534657,29.614287,Petrol Ofisi,False,False
TUNÇBILEK PETROL OFISI,39.572077,29.46711,Petrol Ofisi,False,False
UMURBEY MAHALLESI PETROL OFISI,38.975768,29.3883,Petrol Ofisi,False,False
YEŞILKÖY PETROL OFISI,39.085864,29.02712,Petrol Ofisi,False,False
YONCALI PETROL OFISI,39.5008633,29.8797397,Petrol Ofisi,False,False
AĞRI MERKEZ GIRIŞ PETROL OFISI,39.712839,43.107343,Petrol Ofisi,False,False
AĞRI MERKEZ PETROL OFISI,39.7143011,43.0263149,Petrol Ofisi,False,False
DOĞUBEYAZIT,39.5485326,44.0526259,Petrol Ofisi,False,False
DOĞUBEYAZIT MERKEZ PETROL OFISI,39.548327,44.08152,Petrol Ofisi,False,False
ELEŞKIRT PETROL OFISI,39.7416319,42.8977477,Petrol Ofisi,False,False
IĞDIR KAVŞAĞI PETROL OFISI,39.556526,44.065706,Petrol Ofisi,False,False
KAYADIBI PETROL OFISI,39.824677,42.426111,Petrol Ofisi,False,False
PATNOS AĞRI YOLU PETROL OFİSİ,39.541,42.7685,Petrol Ofisi,False,False
PATNOS GIRIŞ PETROL OFISI,39.248747,42.820158,Petrol Ofisi,False,False
TUTAK PETROL OFISI,39.537941,42.758019,Petrol Ofisi,False,False
UZUN YAZI PETROL OFISI,39.785799,42.747927,Petrol Ofisi,False,False
YENI VAN YOLU PETROL OFISI,39.702531,43.047536,Petrol Ofisi,False,False
AHI MESUT PETROL OFISI,39.939848,32.635149,Petrol Ofisi,False,False
AKKÖPRÜ PETROL OFİSİ,39.947816,32.840268,Petrol Ofisi,False,False
AKYURT PETROL OFISI,40.13296,33.084382,Petrol Ofisi,False,False
AKYURT-2 PETROL OFİSİ,40.103206,33.043229,Petrol Ofisi,False,False
ALINTERI,39.9753063,32.7596808,Petrol Ofisi,False,False
ALTINDAĞ PETROL OFISI.,39.957318,32.85186,Petrol Ofisi,False,False
ANADOLU BULVARI,40.0105157,32.7749366,Petrol Ofisi,False,False
ANKARA CADDESİ PETROL OFİSİ,38.942133,33.541078,Petrol Ofisi,False,False
ATATÜRK BAHÇESİ PETROL OFİSİ,39.9696136,32.8650045,Petrol Ofisi,False,False
AYAŞ 1 PETROL OFISI,40.019546,32.333319,Petrol Ofisi,False,False
AYAŞ 2 PETROL OFISI,40.0194365,32.3334568,Petrol Ofisi,False,False
AYAŞ CADDESI PETROL OFISI,39.972628,32.580337,Petrol Ofisi,False,False
BAĞLICA PETROL OFİSİ,39.902786,32.64584,Petrol Ofisi,False,False
BAĞLUM PETROL OFISI,40.03657,32.850645,Petrol Ofisi,False,False
BAHÇEKAPI PETROL OFISI,39.94492,32.731107,Petrol Ofisi,False,False
BALA PETROL OFISI,39.552395,33.12407,Petrol Ofisi,False,False
BALGAT PETROL OFISI,39.900036,32.814305,Petrol Ofisi,False,False
BALLIKUYUMCU,39.8337581,32.5835522,Petrol Ofisi,False,False
BALLIKUYUMCU PETROL OFISI,39.779558,32.504916,Petrol Ofisi,False,False
BATI BULVARI PETROL OFISI,39.947467,32.739023,Petrol Ofisi,False,False
BATIKENT PETROL OFİSİ,39.949701,32.719177,Petrol Ofisi,False,False
BEYPAZARI PETROL OFISI,40.168311,31.923979,Petrol Ofisi,False,False
BOĞAZIÇI PETROL OFISI,39.9219474,32.9269282,Petrol Ofisi,False,False
BOZKAYA PETROL OFISI,40.197589,31.345367,Petrol Ofisi,False,False
ÇAKIRLAR - 3 PETROL OFISI,39.979397,32.685721,Petrol Ofisi,False,False
ÇAKIRLAR 1 PETROL OFISI,39.983811,32.721177,Petrol Ofisi,False,False
ÇAKIRLAR 2 PETROL OFISI,39.98497,32.69895,Petrol Ofisi,False,False
ÇANKAYA PETROL OFISI,39.893968,32.881846,Petrol Ofisi,False,False
CEYLAN,39.9635691,32.8974507,Petrol Ofisi,False,False
ÇİFTLİK BATI PETROL OFİSİ,39.920819,32.777536,Petrol Ofisi,False,False
ÇİFTLİK DOĞU PETROL OFİSİ,39.920578,32.77662,Petrol Ofisi,False,False
ÇUBUK PETROL OFISI,40.236775,33.032535,Petrol Ofisi,False,False
ÇUKURAMBAR PETROL OFİSİ,39.893391,32.812352,Petrol Ofisi,False,False
