istasyon_adi,lat,lon,brand
İZNEBİOĞLU PETROL ÜRÜNLERİ SAN.VE.TİC. A.Ş.,36.34053,36.20765,Opet
FOÇALILAR PETROL DENİZ NAK. SA VE TİC. LTD. ŞTİ,38.394014,27.01092,Opet
HAN ZADE PETROL VE PETROL ÜRÜNLERİ SANAYİ VE TİCARET,40.395821,26.887211,Opet
GÖÇYOLU PETROL ÜRÜNLERİ SAN.VE.TİC.LTD.ŞTİ.,37.46262,35.82271,Opet
HASBİL PETROL ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,40.828502,30.469904,Opet
Bİ PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,41.03254,28.8837,Opet
GÖKYILDIZ TEKSTİL VE KONFEKSİY SANAYİ VE TİCARET LİMİTED ŞİRK,40.21044,29.28307,Opet
BALLIPINAR(K.Y.)PET GID İNŞ. TİC. VE SAN.LTD.ŞTİ,38.8372,30.433,Opet
MEF PETROL LOJİSTİK İNŞAAT SANAYİ TİCARET LTD.ŞTİ.,39.97617,32.86656,Opet
HAS PETROL İNŞAAT TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRK,40.856966,29.397823,Opet
SAR GLOBAL ENERJİ ANONİM ŞİRKETİ,41.021017,28.563154,Opet
DENİZ YALÇIN AKARYAKIT İNŞAAT NAKLİYE LİMİTED,38.679444,27.478889,Opet
MAVİ BEYAZ AKARYAKIT İNŞ. PET. PAZARL. SAN. VE TİC. A.Ş.,39.947991,32.747417,Opet
SEDAT ALTAY ZEYTİN YAĞ ZEYT ÜR PET TUR İNŞ PAZ SAN VE TİC LTD,39.083847,27.711849,Opet
FAVORİ PETROL OTOMOTİV TİCARET VE SANAYİ LİMİTED ŞİRKETİ,39.74514,37.02935,Opet
SAHA-BED PET.ÜRN. VE LİKİT PET GD.TAŞ.OTO.TAR.SAN.VE TİC.LTD.,38.09697,27.72424,Opet
İRFAN SAVAŞ PETROL VE PETROL ÜRÜNLERİ SANAYİ TİCARET LTD. Ş,40.8595,29.28177,Opet
ZİVER PETROL ANONİM ŞİRKETİ,38.66643,39.22687,Opet
ÖZTAŞLAR MÜHENDİSLİK TARIM İNŞ VE İNŞAAT MALZEMELERİ HAYV. VE,38.786806,30.6054,Opet
ZİVER PETROL ANONİM ŞİRKETİ,40.971334,29.257258,Opet
MERTER AKARYAKIT PAZ.İNŞ.TAAH. SAN.VE TİC.LTD.ŞTİ.,41.014271,28.900473,Opet
COŞKUN PETROL VE OTOMOTİV TİCARET LİMİTED ŞİRKETİ,40.473502,34.881871,Opet
SARIHANLAR PETROL ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRK,40.732864,30.186984,Opet
BLC HAZIR BETON İNŞAAT SANAYİ VE TİC. LTD. ŞTİ.,41.086146,31.178345,Opet
HAKKI ZORLU AKARYAKIT LİMİTED ŞİRKETİ,39.719709,39.568036,Opet
ERHAN İTHALAT İHRACAT SAN. VE TİC. A.Ş.,37.148773,37.402762,Opet
UFUK ÖZEL PETROL İNŞ.TUR.SAN. VE TİC.LTD.ŞTİ,37.41583,41.36939,Opet
REMAN İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.626514,39.255348,Opet
GÖKKUŞAĞI PETROL İNŞAAT TURİZM TİCARET VE SAN. LTD. ŞT,41.023494,29.041696,Opet
DM PETROLCÜLÜK(İZMİR YÖNÜ) SAN.VE.TİC.A.Ş.,38.488137,27.573162,Opet
REŞPET AKARYAKIT PETROL ÜRÜNLERİ TAŞIMACILIK VE,37.69315,37.85079,Opet
DM PETROLCÜLÜK SAN.VE.TİC.A.Ş.,38.486366,27.576124,Opet
EMİN EMMOĞLU PETROL PAZARLAMA GIDA TİCARET LİMİTED ŞİRKETİ,36.164411,36.139797,Opet
HANCILAR PETROL TURİZM OTELCİL SANAYİ VE TİCARET LİMİTED ŞİRK,40.2873,38.3992,Opet
HİLMİ BEKEN TUR.PET.ÜRN. NAK. VE TİC. LTD.ŞTİ.,36.959103,30.605771,Opet
AYPET PETROLCÜLÜK SANAYİ VE TİCARET ANONİM ŞİRKE,37.093113,41.196665,Opet
KARTAL PETROL ÜRÜNLERİ TİCARET VE SANAYİ . A.Ş.,40.91106,29.18201,Opet
DALGIÇ LOJ.ULUS.TAŞ. PET.ÜRN.PAZ.TİC.LTD.ŞTİ,37.19167,37.26949,Opet
TURKUAZ YAKIT TAŞ.TEM.TEKS.GID TİC.VE SAN.LTD.ŞTİ.,38.90796,40.55723,Opet
USSA AKARYAKIT VE TİC.ANO.ŞTİ,41.016405,28.911508,Opet
ERKAYALAR LOJİSTİK PETROL İNŞ.SAN.VE TİC.LTD.ŞTİ.,39.976142,32.586839,Opet
KARESİ AKARYAKIT DAĞITIM VE TİCARET ANONİM ŞİRKETİ,39.668684999999996,27.90216,Opet
AVŞAR OĞULLARI AKARYAKIT  ÜRÜNLERİ ET ÜRÜNLERİ YEMEK,39.95088,32.89865,Opet
BAŞKENTLİLER AKARYAKIT İSTASYO İŞLETMECİLİĞİ TİCARET VE SANAY,39.4493,31.57068,Opet
ABC GRUP OTELCİLİK YATÇILIK PE SANAYİ VE TİCARET LİMİTED ŞİRK,41.000482,28.691519,Opet
İK SA PETROL OTO. İNŞ. NAK. TU SAN. TİC. İTH. İHR. LTD. ŞTİ.,40.60857,43.107612,Opet
TORUNOĞULLARI YAPI TURİZM İNŞ.TAAH.SAN.TİC.LTD.ŞTİ.,41.01062,38.851905,Opet
GÜLPAŞ PETROL VE PET.ÜRN. PAZ.TİC.LTD.ŞTİ.,41.027495,28.812575,Opet
KAYNAKLI AKARYAKIT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,38.487565,27.694507,Opet
AKSOYLAR(2)TÜK.MAD.PAZ. SANAYİ VE TİCARET LTD.ŞTİ.,41.406082,27.337171,Opet
KAPTAN AKARYAKIT NAKLİYAT LİMİTED ŞİRKETİ,40.767368,29.968077,Opet
OSMAN ÜNAL PETROL SAN.VE.TİC.LTD.ŞTİ.,39.81025,32.70646,Opet
MOBİPA MOBİLYA TEKS.İNŞ.NAK. P ÜRN.SÜPER MARK. VE TUR.SAN.TİC,40.1119,29.4572,Opet
ŞAHİNLİ PETROL İNŞ.OTO.GID. SAN VE TİC.LTD.ŞTİ,37.977999,40.360855,Opet
YİĞİT EFE PET. LTD.ŞTİ.,37.06978,37.440278,Opet
CESAN(A.Y) PET.VE İNŞ. LTD.ŞTİ.,38.7598,30.3625,Opet
FEYZİOĞLU İNŞ. EMLAK SAN. İÇ VE DIŞ TİC. LTD. ŞTİ.,41.0221,37.54601,Opet
ALEV PETROL SERVİS HİZMETLERİ NAKLİYAT VE TİCARET AŞ.,41.054256,29.033865,Opet
BALIKESİR DEĞİRMEN AKARYAKIT RESTORAN TİCARET ANONİM,39.750280000000004,28.00024,Opet
DLN LOJİSTİK TAŞIMACIIK ANONİM ŞİRKETİ,39.909358,32.859172,Opet
SÖNMEZ(ANT.YOLU) PETROL ÜRÜN. TUR. VE TİC.LTD.ŞTİ,37.406448,30.540751,Opet
ALİŞEROĞLU AKDENİZ PETROL VE P  ÜRÜN.NAK. GIDA İNŞ. TUR. A.Ş.,37.05101,35.25829,Opet
AKDENİZLİ AKARYAKIT TAŞ. İNŞ.SAN. VE TİC.,36.642852,29.204172,Opet
ÖZPAR GIDA PETROL ÜRÜNLERİ KUY VE İNŞ. TİC. LTD. ŞTİ.,37.881111,32.431389,Opet
ÖZTÜRKLER MADENİYAĞ.ÜRN.AKAR.T İNŞ.SAN.TİC.LTD.ŞTİ.,41.070244,28.892633,Opet
ISBAŞ ISPARTA BEL.BİMS YAPI ELE.SAN. VE TİC.,37.76068,30.57268,Opet
ADALET SOSYAL HİZ.İNŞ.GID.TUR. PET.TAR.SAN.VE TİC.LTD.ŞTİ,37.933,40.1392,Opet
ALİUÇAR PETROL OTOMOTİV İNŞAAT MAKİNA İMALAT İTHALAT İHRACAT,41.558382,35.899849,Opet
NF PETROL TAŞ.İNŞ. LTD.ŞTİ,36.98815,35.34928,Opet
ODABAŞI MADENİ YAĞ AKAR. VE PET.ÜRN.SAN.TİC.LTD.ŞTİ,38.004025,40.120082,Opet
ÇANAKKALE BOĞAZ PETROL İNŞAAT TİCARET LİMİTED ŞİRKETİ,40.132088,26.440023,Opet
İÇKALE SOSYAL HİZM.TAŞ.İNŞ.GID OTO.SAN VE TİC.LTD.ŞTİ.,41.080375,28.652765,Opet
DOĞA AKARYAKIT PETROL ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRK,38.491364,27.706397,Opet
BURSA GİZ PETROL TEKSTİL İNŞAAT SANAYİ VE TİCARET,40.21888,29.09824,Opet
COB(2) PET.İNŞ.TUR.SAN. VE TİC.LTD.ŞTİ,41.026073,28.979843,Opet
ÖZ YÜKSEL KUYUMCULUK PETROL İN SANAYİ VE TİCARET ANONİM ŞİRKE,39.98296,32.77172,Opet
ÇELİKKESER PETROL İNŞAAT GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,40.74959,30.04449,Opet
ELİF LPG VE AKARYAKIT DAĞITIM SANAYİ TİCARET ANONİM ŞİRKETİ,40.87178,29.37162,Opet
SÖNMEZ(SANAYİ)PETROL ÜRÜN. TUR. VE TİC.LTD.ŞTİ,37.46552,30.57006,Opet
KULE GRUP PETROL ÜRÜNLERİ TİCARET ANONİM ŞİRKETİ,39.9786,32.76391,Opet
GAZİ NUR PETROL TAŞIMACILIK TE İNŞ.TUR. SAN. VE TİC. LTD. ŞTİ,36.964411,35.024851,Opet
YENİ TRUVA TURZ.PETROL VE PETR ÜRÜN.NAKL.GIDA İNŞ.SAN.TİC.LTD,39.341167,26.753783,Opet
OBA PASLANMAZ METAL VE PETROL ANONİM ŞİRKETİ,40.5707,34.9526,Opet
İPEK TUĞLA ANONİM ŞİRKETİ,38.77442,30.54377,Opet
ÖZKAYA PETROLCÜLÜK VE TİCARET ŞİRKETİ,39.207595,42.830833,Opet
YENİDOĞAN AKARYAKIT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,40.83092,35.63299,Opet
ASPİR PETROL OTOMOTİV TARIM TU SANAYİ VE TİCARET LİMİTED ŞİRK,36.811153,34.623681,Opet
AZMİ ÖZCAN ÖZCAN PET.TİC.VE SAN.LTD.ŞTİ,36.894,30.5845,Opet
BULUTLAR PETROL İNŞAAT NAKLİYE VE TİCARET LİMİTED ŞİRKETİ,38.392521,35.507374,Opet
EGE BİRLİK İNŞAAT ANONİM ŞİRKETİ,37.7677,27.2801,Opet
YALIN PETROL ÜRÜNLERİ NAKLİYAT TURİZM TİCARET LİMİTED ŞİRKETİ,40.983893,39.82427,Opet
YERGÜN İNŞ. TUZ. OTO. GIDA VE,40.805003,29.367088,Opet
AK SA PET. ÜRÜN. İNŞ. TAAH. MA GIDA HAYV. SAN. VE TİC. LTD. Ş,39.9869,41.5843,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,41.022231,29.115856,Opet
TPO TUNÇ PETROL OTOMOTİV LİMİTED ŞİRKETİ,41.10213,42.7085,Opet
ERTUĞRUL ALİBEYOĞLU,40.62997,43.13206,Opet
SABRİOĞLU PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,40.80106,42.61978,Opet
ALDES PETROL ANONİM ŞİRKETİ,40.8454,31.15196,Opet
AKDEMİR REST.PET.GID.TUR.SAN VE TİC.LTD.ŞTİ,40.984357,29.057126,Opet
ZİVER PETROL A.Ş.,38.64981,39.13859,Opet
SABAHOĞLU PETROL İNŞAAT ELEKTR NAK.GID.SAN. VE TİC. A.Ş.,39.998555,32.821866,Opet
MUHİTTİN CAN OĞULLARI TUR. İNŞ PET. ÜRN. NAK. İTH. İHR. SAN.,37.325084,40.718733,Opet
MEDEV İNŞAAT PETROL ANONİM ŞİRKETİ,37.07363,37.41277,Opet
TÜRKERİ SAĞLAM İNŞAAT PETROL ÜRÜN.GIDA İTH.İHR. VE TİC. LTD,40.77592,29.37789,Opet
FULYA AKARYAKIT TİCARET SANAYİ ANONİM ŞİRKETİ,41.055177,28.999214,Opet
Y-EREN PETROL VE PETROL ÜR.TAŞ OTO. GIDA TUR.İNŞ.TA.SAN.VE,38.170906,27.451715,Opet
ESBAŞ PETROL İNŞAAT GIDA TİCAR LİMİTED ŞİRKETİ,39.646246,27.785723,Opet
KAYABAŞ PETROL TAŞ.TEKS.EN.SAĞ İNŞ.TAH.İTH.İHR.SAN.VE TİC.LTD,36.704484,37.111254,Opet
10 NOLU AKARYAKIT İNŞAAT TAAHÜ TİCARET VE SANAYİ ANONİM ŞİRKE,40.8776,35.5872,Opet
SANKOT PETROL A.Ş.,37.251521,27.726321,Opet
ZİYADE PETROL ÜRÜNLERİ GIDA OT İNŞ. VE TAAH. SAN. VE TİC. A.Ş,40.875965,29.263198,Opet
ADM AKAR.İNŞ.PET.SAN VE TİC.LTD.ŞTİ,37.202921,38.799,Opet
ASLANLAR ANTALYA PETROL ÜRÜNLERİ VE TİCARET A.Ş.,37.11762,30.597376,Opet
G.N.H KARATAŞ İNŞAAT MALZEMELE HAF. SAN. PAZ. TİC. LTD. ŞTİ.,36.169662,36.109068,Opet
YOLPET PETROL GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,40.809951,29.565633,Opet
NEFT LOJİSTİK TİCARET LİMİTED ŞİRKETİ,40.98711,29.2261,Opet
BURSAPET AKARYAKIT İNŞAAT NAKL GIDA SAN. VE TİC. LTD. ŞTİ.,40.228808,29.061914,Opet
KLC GRUP MÜHENDİSLİK İNŞAAT PETROL OTOMOTİV GIDA İTHALAT,39.907753,32.9108,Opet
ELMALIK PETROL ÜRÜNLERİ NAKLİYE OTOMOTİV GIDA,40.721043,31.452923,Opet
İŞLER PETROL SANAYİ VE TİC. LT,37.788063,38.616695,Opet
GÜLNAR NAK. OTO. PETROL ÜRÜN. İNŞ. TUR. GIDA SAN. VE TİC.,39.245781,31.402161,Opet
TEMPET AKARYAKIT NAKLİYAT İNŞAAT SANAYİ VE TİCARET,39.898762,28.159078,Opet
HMZ AKARYAKIT VE PETROL ÜRÜNLE,40.870733,31.169195,Opet
HÜSEYİN DURAK PETROL TİCARET VE SANAYİ LİMİTED ŞİRKETİ,37.9468,34.63018,Opet
RENPET YATIRIM TİC. LTD. ŞTİ.,36.6408,36.21206,Opet
ALMEN GIDA İNŞAAT KUYUMCULUK M ENERJİ DAYANIKLI TÜKETİM HAYVA,38.45159,30.26326,Opet
KUBİLAY ENDÜSTRİYEL MUTFAK MALZEMELERİ TEMİZLİK GIDA İNŞA,38.616604,39.1007,Opet
ERTANLAR AKARYAKIT TURİZM TİCA LİMİTED ŞİRKETİ,36.8912,31.0066,Opet
OSMANLI PETROL NAKLİYAT SANAYİ  VE TİCARET LİMİTED ŞİRKETİ,41.1077,28.6339,Opet
STFC PETROL ÜRÜNLERİ İNŞAAT TURİZM TEKSTİL GIDA SANAYİ,36.992912,37.31419,Opet
ÖZTÜRKLER ENERJİ ULAŞTIRMA  VE PETROL İÇ DIŞ TİCARET,41.00126,27.976618,Opet
OPET MARKET VE AKARYAKIT İSTASYON İŞLETMECİLİĞİ,41.015705,29.074532,Opet
DEMTRAK DEMİRELLER SANAYİ YATIRIM PAZARLAMA VE TİCARET,37.8979,30.3547,Opet
HAS PETROL ÜRÜNLERİ TİC.VE.PAZ.LTD.ŞTİ,37.098431,28.37911,Opet
GÜVENCE ENERJİ GAYRİMENKUL ANONİM ŞİRKETİ,40.785446,29.38818,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,41.1956,28.57,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,41.1922,28.5709,Opet
ALİŞEROĞLU AKDENİZ PETROL VE PETROL ÜRÜNLERİ NAKLİYE,36.831652,36.195492,Opet
ALSANCAK AKSOY PETROL SANAYİ TİCARET LİMİTED ŞİRKETİ,40.874458,29.412574,Opet
BAŞARI AKRY. NAKLİYE OTO.İNŞ.T HAYV. GIDA TUR. SAN. TİC. LTD.,38.478077,27.0976,Opet
BAŞARI AKRY. NAKLİYE OTO.İNŞ.T HAYV. GIDA TUR. SAN. TİC. LTD.,38.422587,27.149732,Opet
AKAR MOTORLU TAŞITLAR AL. SAT.  YED. PAR. İNŞ. TUR. TAŞ.,39.654773,27.864421,Opet
DEM AŞ AKARYAKIT NAKLİYE İNŞ. HAYVANCILIK SAN. VE TİC. A.Ş.,37.4779,34.0472,Opet
GÜLTEKİNLER AKARYAKIT PETROL İTHALAT İHRACAT GIDA,39.556686,44.087169,Opet
SERHAD GRUP PETROL İNŞAAT KUYUMCULUK TARIM HAYVANCILIK,38.958639,41.036576,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ A.Ş,40.92882,29.436108,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ A.Ş,40.928969,29.439423,Opet
NİHAT KONDUMER PETROL ÜRÜNLERİ SANAYİ VE TİCARET,40.88102,29.23225,Opet
PETON ONUR PETROL ÜRÜNLERİ İNŞ SANAYİ TİCARET LİMİTED ŞİRKETİ,41.2612,36.315,Opet
ANS TUZ OTOMOTİV PETROL ÜRÜN. GIDA TURİZM.TİC.VE SAN.LTD.ŞTİ,38.631662,32.922932,Opet
BURDUR İHTİYAÇ MADDELERİ VE İNŞAAT SANAYİ TİCARET,37.720923,30.289404,Opet
BLUE PETROL ÜRÜNLERİ İNŞAAT TAAHHÜT SANAYİ VE,41.0294,28.7958,Opet
KÖKLER MİMARLIK MÜHENDİSLİK PE İNŞAAT VE TAAHHÜT İŞLERİ LİMİT,41.2816,27.9966,Opet
KENAN KARATAŞ İNŞAAT PETROL SANAYİ İÇ VE DIŞ TİCARET,41.016,28.8038,Opet
SEDAT ALTAY ZEYTİN YAĞ ZEYT ÜR PET TUR İNŞ PAZ SAN VE TİC LTD,38.520101,27.275657,Opet
KAREKSAN GIDA PETROL ÜRÜNLERİ SANAYİ VE TİCARET,40.898289,29.164125,Opet
SOĞANCILAR PETROL TURİZM MOBİL MEFRUŞAT TEKSTİL ÜRÜNLERİ SANA,41.212845,36.944069,Opet
KNC PETROL ÜRÜNLERİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ,40.999561,28.713709,Opet
BÜYÜKÇEKMECE PETROL GIDA İNŞAA TURİZM OTOMOTİV SANAYİ VE TİCA,41.023191,28.618808,Opet
HALİL AYDIN AKAR. İNŞ. TAAH. G NAK. HAFR. VE TİC. LTD. ŞTİ.,38.7843,35.2478,Opet
MY YAVUZLAR PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.569218,36.912743,Opet
ŞERAFETTİN ÇEBİ PETROL ÜRÜN. İ HAFRİYAT NAKLİYE TUR. SAN.,40.981726,27.554083,Opet
ACAMAR AKARYAKIT İNŞAAT SANAYİ TİCARET ANONİM ŞİRKETİ,40.658102,29.29186,Opet
BAYTAŞ AKARYAKIT NAKLİYAT İNŞA SANAYİ TİCARET LİMİTED ŞİRKETİ,37.5954,34.1732,Opet
OZT PETROL ÜRÜNLERİ TAŞIMACILI KİRALAMA LASTİK TARIM ÜRÜN.TİC,36.7679,34.5489,Opet
FLZ AKARYAKIT ENERJİ ÜRETİM İNŞAAT NAKLİYAT SAN. VE TİC. A,39.957206,32.691654,Opet
CK PETROL İNŞAAT TURİZM TİCARET LİMİTED ŞİRKETİ,37.0608,27.3397,Opet
BUHARA PETROL ÜRÜNLERİ SANAYİ TİCARET ANONİM ŞİRKETİ,41.02688,29.24269,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ A.Ş,38.952003,27.061961,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ A.Ş,38.954664,27.060169,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ A.Ş,38.660732,27.075878,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ A.Ş,38.664507,27.07375,Opet
EMTRAK OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.7825,30.5665,Opet
DURLANIK PETROL ÜRÜNLERİ TİCARET VE SANAYİ,39.78144,32.784184,Opet
BAŞ-TAŞ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,40.331388,27.891625,Opet
ÜNNAK MADENCİLİK PETROL  İNŞAAT TURİZM NAKLİYAT,37.958122,41.713062,Opet
DİCLEKENT PETROL ÜRÜN. İNŞ. SAN. TİC. LTD. ŞTİ.,37.939595,40.180306,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,41.084773,29.332026,Opet
YÜKSEL PETROL ÜRÜNLERİ PAZARLA SANAYİ VE TİCARET LİMİTED ŞİRK,41.064208,28.982137,Opet
DMG PETROL SANAYİ TİCARET ANONİM ŞİRKETİ,38.620464,27.131669,Opet
YILSA İÇ VE DIŞ TİCARET GIDA SANAYİ LİMİTED ŞİRKETİ,37.2883,37.5751,Opet
KARABÜK ANADOLU PETROL VE TURİ SEYAHAT LTD. ŞTİ.,41.21519,32.648234,Opet
KARDELEN OTOMOTİV İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRK,37.864128,40.22212,Opet
YAŞAROĞLU ZÜMRÜT PETROL TURİZM TAAH. NAK. GIDA HAYVAN. MOB. O,41.00785,37.512374,Opet
TEMPET AKARYAKIT NAKLİYAT İNŞAAT SANAYİ VE TİCARET,41.097535,30.688243,Opet
ER-ANADOLU PETROL ÜRÜNLERİ OTO NAK. İNŞ. SAN. VE TİC. LTD. ŞT,39.898323,41.271297,Opet
TOPET TOKAT PETROL TUR. İNŞ. OTO. GIDA VE HAYVANCILIK,40.329307,36.557319,Opet
HİSAR PET.VE PET.ÜRN.OTO.ZİR.Ü OTEL VE GID.ÜRN.NAK.İNŞ.SAN.T.,39.101077,34.220897,Opet
AS KAR PETROL ENERJİ TİCARET VE SANAYİ LİMİTED ŞİRK,39.9245,40.7065,Opet
ARICI PETROL İNŞAAT ANONİM ŞİRKETİ,37.714913,27.385708,Opet
YB AKARYAKIT ÜRÜNLERİ TİC. LTD. ŞTİ.,39.57185,32.11394,Opet
ZYD PETROL ENERJİ BİLİŞİM TİCARET LİMİTED ŞİRKETİ,40.869015,29.334608,Opet
PRİME MOBİLE ELEKTRONİK LTD. Ş,38.371327,26.851123,Opet
TEKOĞLU AKARYAKIT İNŞ.OTO.GID. TURZ.İTH.İHR.SAN.VE TİC.LTD.ŞT,38.633824,27.438979,Opet
CEYNAK LOJİSTİK VE TİCARET A.Ş,41.0165,28.811700000000002,Opet
TAŞELİ AKARYAKIT İNŞAAT NAKLİY GIDA TURİZM TİC. VE SAN. LTD.,36.3363,33.9057,Opet
NATÜREL PETROL İNŞAAT GIDA TUR NAKLİYE SANAYİ VE TİCARET LİMİ,40.874283,35.237263,Opet
KARBEYAZ AKARYAKIT PETROL VE TAŞIMACILIK ANONİM ŞİRKETİ,39.903564,32.813979,Opet
ALTINTAŞ TAŞIMACILIK OTOMOTİV GIDA HAYVANCILIK PETROLCÜLÜK,41.0991,42.714,Opet
GÜNGÖR KARDEŞLER PETR.TURZ. İNŞAAT NAK.GID.SAN.VE TİC.LTD.,40.900844,38.438793,Opet
İHSAN KOL,40.507416,34.910007,Opet
BİRLEŞİM BAŞAKŞEHİR AKARYAKIT VE PETROL ÜRÜNLERİ PAZARLAMA,41.1135,28.798000000000002,Opet
FİKA ENERJİ PETROL İNŞAAT TURİ GIDA LİMİTED ŞİRKETİ,40.916916,29.195698,Opet
DİNAMİK AKARYAKIT PETROL ÜRÜNLERİ SANAYİ VE TİCARET,39.678,32.745,Opet
DURMUŞ ALİ ÇIKLA,36.827227,31.336258,Opet
DİNAMİK AKARYAKIT PETROL ÜRÜNLERİ SANAYİ VE TİCARET,39.6763,32.7425,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,38.4449,34.4331,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,38.4438,34.4315,Opet
ASAL PETROL OTOMOTİV SANAYİ VE TİCARET ANONİM ŞİRKE,41.328388,36.2971,Opet
ATEŞ PETROLCÜLÜK ENERJİ TİCARET LİMİTED ŞİRKETİ,41.524883,35.970672,Opet
ATAKO K PETROLCÜLÜK ANONİM ŞİRKETİ,36.859115,34.759394,Opet
UĞURKAYA GIDA PETROL SANAYİ VE DIŞ TİCARET LİMİTED,37.868544,27.649057,Opet
HATTAT YAKIT A.Ş.,38.800236,35.596268,Opet
AÇIKDENİZ ALTERNATİF ENERJİ SİSTEMLERİ OTOMOTİV PAZARLAMA,40.760305,30.364348,Opet
DOĞUKENT HARPUT PET. ÜRN. NAK. GIDA İNŞ.TURZ.SAN.VE TİC.LTD.Ş,38.67461,39.256134,Opet
DENGİZ PETROL İNŞAAT GIDA TURİZM LİMİTED ŞİRKETİ,37.903076,39.965805,Opet
ALYAN PETROL ÜRÜNLERİ NAKLİYE İNŞAAT TAAHHÜT SANAYİ VE,37.774532,27.443461,Opet
AS PRESTİJ İNŞ.OTO.KOM.TUR.SEY ACEN.YAK.KON.GI.AKAR.LTD.ŞTİ.,39.596107,26.962044,Opet
ERDOĞANLAR TURİZM A.Ş.,36.9957,35.2614,Opet
PETROL 24 PETROL ÜRÜNLERİ PAZA SANAYİ VE TİCARET ANONİM ŞİRKE,39.7382,39.5221,Opet
ERDAĞI PETROL SAN. TİC. LTD. Ş,41.204,28.0768,Opet
BAŞTAŞ OTOMOTİV SANAYİ VE TİCARET AŞ,39.436959,30.000137,Opet
KURUBAŞ PETROL NAKLİYAT TİCARET LİMİTED ŞİRKETİ,36.715961,29.920274,Opet
İ.S. ERTÜRK PETROL TARIM ÜRÜNL GIDA NAKLİYAT TURİZM TEKEL ÜRÜ,37.9404,28.9215,Opet
BÜYÜKHANLI KARDEŞLER İNŞ.  TUR. VE TİCARET ANONİM ŞİRKET,39.878969,32.862003,Opet
ERDEM ANTALYA PETROL (SAKARYA) TİCARET ANONİM ŞİRKETİ,36.921672,30.676235,Opet
KEMKÖSE PETROL LPG GIDA İNŞAAT TURİZM ENERJİ OTOMOTİV,39.316914,26.72105,Opet
ATLI OTOMOTİV NAKLİYAT SANAYİ TİCARET LİMİTED ŞİRKETİ,40.8881,29.3749,Opet
ÖZ-NİDA PETROL VE PETROL ÜRÜNLERİ PAZARLAMA SAN.,40.796794,29.992251,Opet
METELER AKARYAKIT İNŞAAT TURİZM OTOMOTİV TİCARET,36.6333,29.1318,Opet
İZMAR PETROL LOJİSTİK TURİZM VE GIDA SANAYİ,38.501949,27.873827,Opet
C KAYA PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,37.2269,27.6927,Opet
YELKENBİÇER PETROL ÜRÜNLERİ TİCARET VE SANAYİ A.Ş.,38.459426,27.215243,Opet
AKKUŞ MOTORLU ARAÇLAR PETROL TURİZM İNŞ. SAN.,40.54649,34.92758,Opet
ÖRNEKPET AKARYAKIT VE PETROL ÜRÜNLERİ TURİZM TAŞIMACILIK,37.961759,27.372384,Opet
OPET MARKET VE AKARYAKIT İSTAS İŞLETMECİLİĞİ ANONİM ŞİRKETİ,41.005873,28.659661,Opet
TEMİZ GRUP ENERJİ AKARYAKIT İNŞAAT TURİZM TİCARET,36.9466,28.7352,Opet
KALE HAZIR BETON PETROL AKARYA ÜRÜNLERİ İNŞAAT MADENCİLİK HAF,39.720759,36.933926,Opet
AYTUR AKARYAKIT ENERJİ PETROL ÜRÜNLERİ SANAYİ TİCARET,38.6844,35.2382,Opet
